hih1=1.231 Number of points =130
     0.100000000E+00     0.100000000E-04     0.168798493E+00     0.126226286E-05     0.216191013E-01
     0.100000000E+00     0.177828000E-04     0.291726398E+00     0.390729802E-05     0.208306963E+00
     0.100000000E+00     0.316228000E-04     0.433707450E+00     0.104202465E-04     0.158545666E+01
     0.100000000E+00     0.562341000E-04     0.528105775E+00     0.230767771E-04     0.652641078E+01
     0.100000000E+00     0.100000000E-03     0.594823218E+00     0.481976675E-04     0.147756117E+02
     0.100000000E+00     0.177827900E-03     0.658093449E+00     0.100754450E-03     0.257812481E+02
     0.100000000E+00     0.316227800E-03     0.726762616E+00     0.216103999E-03     0.395436006E+02
     0.100000000E+00     0.562341300E-03     0.806774829E+00     0.481540736E-03     0.528162398E+02
     0.100000000E+00     0.100000000E-02     0.902760177E+00     0.109714488E-02     0.544279110E+02
     0.100000000E+00     0.177827940E-02     0.994647105E+00     0.218577668E-02     0.159510048E+02
     0.100000000E+00     0.316227770E-02     0.100026698E+01     0.225767712E-02     0.279875951E-10
     0.100000000E+00     0.562341330E-02     0.100025738E+01     0.224265705E-02     0.279405925E-10
     0.100000000E+00     0.100000000E-01     0.100024109E+01     0.221524972E-02     0.279415101E-10
     0.200000000E+00     0.100000000E-04     0.151953454E+00     0.557638575E-06     0.175370867E-01
     0.200000000E+00     0.177828000E-04     0.264187435E+00     0.173628046E-05     0.170663690E+00
     0.200000000E+00     0.316228000E-04     0.400358338E+00     0.471038784E-05     0.135572578E+01
     0.200000000E+00     0.562341000E-04     0.493093612E+00     0.104239179E-04     0.605289421E+01
     0.200000000E+00     0.100000000E-03     0.555806000E+00     0.212761526E-04     0.145266693E+02
     0.200000000E+00     0.177827900E-03     0.612796377E+00     0.428602124E-04     0.267968042E+02
     0.200000000E+00     0.316227800E-03     0.671585190E+00     0.873386175E-04     0.447792468E+02
     0.200000000E+00     0.562341300E-03     0.736079459E+00     0.183648511E-03     0.685320604E+02
     0.200000000E+00     0.100000000E-02     0.810917612E+00     0.403379417E-03     0.925512672E+02
     0.200000000E+00     0.177827940E-02     0.900564260E+00     0.913030032E-03     0.984758207E+02
     0.200000000E+00     0.316227770E-02     0.990625466E+00     0.186287506E-02     0.402738767E+02
     0.200000000E+00     0.562341330E-02     0.100060896E+01     0.200377755E-02     0.282859278E-10
     0.200000000E+00     0.100000000E-01     0.100060073E+01     0.199465003E-02     0.279419774E-10
     0.300000000E+00     0.100000000E-04     0.143005636E+00     0.343182807E-06     0.155387209E-01
     0.300000000E+00     0.177828000E-04     0.249383075E+00     0.107173145E-05     0.151922158E+00
     0.300000000E+00     0.316228000E-04     0.382065860E+00     0.293822120E-05     0.123141932E+01
     0.300000000E+00     0.562341000E-04     0.474275170E+00     0.653425995E-05     0.573313757E+01
     0.300000000E+00     0.100000000E-03     0.535421533E+00     0.132728729E-04     0.141628300E+02
     0.300000000E+00     0.177827900E-03     0.589992991E+00     0.264545279E-04     0.266626421E+02
     0.300000000E+00     0.316227800E-03     0.645184786E+00     0.529079684E-04     0.460121588E+02
