hih1=2.000 Number of points =130
     0.100000000E+00     0.100000000E-04     0.169244629E+00     0.125472558E-05     0.218989697E-01
     0.100000000E+00     0.177828000E-04     0.281816604E+00     0.358919233E-05     0.179249988E+00
     0.100000000E+00     0.316228000E-04     0.443958519E+00     0.111576801E-04     0.187551087E+01
     0.100000000E+00     0.562341000E-04     0.528369374E+00     0.231354546E-04     0.669651239E+01
     0.100000000E+00     0.100000000E-03     0.590127061E+00     0.457709457E-04     0.143065456E+02
     0.100000000E+00     0.177827900E-03     0.663512553E+00     0.107589136E-03     0.271866343E+02
     0.100000000E+00     0.316227800E-03     0.727553353E+00     0.218569520E-03     0.401548662E+02
     0.100000000E+00     0.562341300E-03     0.801461897E+00     0.459074347E-03     0.526733671E+02
     0.100000000E+00     0.100000000E-02     0.889251294E+00     0.986755592E-03     0.560132671E+02
     0.100000000E+00     0.177827940E-02     0.996417791E+00     0.222567840E-02     0.110248375E+02
     0.100000000E+00     0.316227770E-02     0.100027549E+01     0.225419259E-02     0.144318875E-10
     0.100000000E+00     0.562341330E-02     0.100026736E+01     0.224098384E-02     0.279401479E-10
     0.100000000E+00     0.100000000E-01     0.100024880E+01     0.220996089E-02     0.279415192E-10
     0.200000000E+00     0.100000000E-04     0.153111846E+00     0.576026302E-06     0.179435460E-01
     0.200000000E+00     0.177828000E-04     0.256211403E+00     0.165553589E-05     0.148059647E+00
     0.200000000E+00     0.316228000E-04     0.412094685E+00     0.524212510E-05     0.162551443E+01
     0.200000000E+00     0.562341000E-04     0.494944750E+00     0.108424884E-04     0.624701295E+01
     0.200000000E+00     0.100000000E-03     0.553154885E+00     0.210137765E-04     0.140498425E+02
     0.200000000E+00     0.177827900E-03     0.619457996E+00     0.473814975E-04     0.284234181E+02
     0.200000000E+00     0.316227800E-03     0.674437214E+00     0.919072322E-04     0.454026052E+02
     0.200000000E+00     0.562341300E-03     0.734567191E+00     0.183329934E-03     0.671656171E+02
     0.200000000E+00     0.100000000E-02     0.803608837E+00     0.379771704E-03     0.892886888E+02
     0.200000000E+00     0.177827940E-02     0.907885354E+00     0.979250481E-03     0.950349660E+02
     0.200000000E+00     0.316227770E-02     0.991611757E+00     0.190875805E-02     0.356627016E+02
     0.200000000E+00     0.562341330E-02     0.100060144E+01     0.201181144E-02     0.314278835E-12
     0.200000000E+00     0.100000000E-01     0.100059265E+01     0.200099339E-02     0.279420125E-10
     0.300000000E+00     0.100000000E-04     0.143781241E+00     0.348527823E-06     0.158315534E-01
     0.300000000E+00     0.177828000E-04     0.241249198E+00     0.100429436E-05     0.131175449E+00
     0.300000000E+00     0.316228000E-04     0.393085351E+00     0.321977784E-05     0.147594939E+01
     0.300000000E+00     0.562341000E-04     0.475415721E+00     0.668552848E-05     0.591393301E+01
     0.300000000E+00     0.100000000E-03     0.532105688E+00     0.128941741E-04     0.136767804E+02
     0.300000000E+00     0.177827900E-03     0.595430918E+00     0.286865841E-04     0.283732832E+02
     0.300000000E+00     0.316227800E-03     0.646797075E+00     0.546005781E-04     0.468209008E+02
     0.300000000E+00     0.562341300E-03     0.701302984E+00     0.105894373E-03     0.729428291E+02
     0.300000000E+00     0.100000000E-02     0.761737635E+00     0.212277995E-03     0.104961155E+03
     0.300000000E+00     0.177827940E-02     0.851400674E+00     0.534242195E-03     0.138044098E+03
     0.300000000E+00     0.316227770E-02     0.936731910E+00     0.113147670E-02     0.123574760E+03
     0.300000000E+00     0.562341330E-02     0.100044351E+01     0.188419933E-02     0.392785669E+01
     0.300000000E+00     0.100000000E-01     0.100073781E+01     0.187238997E-02     0.282960949E-10
