hih1=2.462 Number of points =130
     0.100000000E+00     0.100000000E-04     0.167441616E+00     0.124702190E-05     0.208213338E-01
     0.100000000E+00     0.177828000E-04     0.310342590E+00     0.449979964E-05     0.272161633E+00
     0.100000000E+00     0.316228000E-04     0.431183711E+00     0.103444500E-04     0.154484739E+01
     0.100000000E+00     0.562341000E-04     0.536026713E+00     0.254687593E-04     0.743060974E+01
     0.100000000E+00     0.100000000E-03     0.592416999E+00     0.477821932E-04     0.145674454E+02
     0.100000000E+00     0.177827900E-03     0.664949526E+00     0.111020764E-03     0.272161599E+02
     0.100000000E+00     0.316227800E-03     0.724147418E+00     0.213604457E-03     0.389952398E+02
     0.100000000E+00     0.562341300E-03     0.816604681E+00     0.533991760E-03     0.535177384E+02
     0.100000000E+00     0.100000000E-02     0.899914053E+00     0.108328727E-02     0.539675120E+02
     0.100000000E+00     0.177827940E-02     0.998904958E+00     0.227257738E-02     0.282746967E+01
     0.100000000E+00     0.316227770E-02     0.100026326E+01     0.226218223E-02     0.193804817E-11
     0.100000000E+00     0.562341330E-02     0.100025363E+01     0.224464030E-02     0.279396909E-10
     0.100000000E+00     0.100000000E-01     0.100023941E+01     0.222067354E-02     0.279414927E-10
     0.200000000E+00     0.100000000E-04     0.151071301E+00     0.561243517E-06     0.169715257E-01
     0.200000000E+00     0.177828000E-04     0.282124563E+00     0.203962777E-05     0.224417534E+00
     0.200000000E+00     0.316228000E-04     0.398622956E+00     0.476040986E-05     0.132203021E+01
     0.200000000E+00     0.562341000E-04     0.501357471E+00     0.116823387E-04     0.697472092E+01
     0.200000000E+00     0.100000000E-03     0.554217364E+00     0.214622635E-04     0.143328111E+02
     0.200000000E+00     0.177827900E-03     0.619453453E+00     0.477704158E-04     0.285478964E+02
     0.200000000E+00     0.316227800E-03     0.670089371E+00     0.879705921E-04     0.440353837E+02
     0.200000000E+00     0.562341300E-03     0.744622627E+00     0.206157153E-03     0.708120451E+02
     0.200000000E+00     0.100000000E-02     0.809666709E+00     0.405425560E-03     0.906204452E+02
     0.200000000E+00     0.177827940E-02     0.913717698E+00     0.103123699E-02     0.931642490E+02
     0.200000000E+00     0.316227770E-02     0.991330176E+00     0.191777192E-02     0.344593559E+02
     0.200000000E+00     0.562341330E-02     0.100059980E+01     0.201164564E-02     0.498575478E-11
     0.200000000E+00     0.100000000E-01     0.100059328E+01     0.200355173E-02     0.279512098E-10
     0.300000000E+00     0.100000000E-04     0.141521613E+00     0.333028690E-06     0.149031066E-01
     0.300000000E+00     0.177828000E-04     0.265409561E+00     0.121509261E-05     0.198248283E+00
     0.300000000E+00     0.316228000E-04     0.379000901E+00     0.286515955E-05     0.118980548E+01
     0.300000000E+00     0.562341000E-04     0.480991526E+00     0.706793795E-05     0.661731695E+01
     0.300000000E+00     0.100000000E-03     0.532329453E+00     0.129182645E-04     0.139470990E+02
     0.300000000E+00     0.177827900E-03     0.594505618E+00     0.283597244E-04     0.284991038E+02
     0.300000000E+00     0.316227800E-03     0.641735637E+00     0.513061202E-04     0.453202798E+02
     0.300000000E+00     0.562341300E-03     0.708927109E+00     0.115972012E-03     0.779507235E+02
     0.300000000E+00     0.100000000E-02     0.765345034E+00     0.221001831E-03     0.108076590E+03
     0.300000000E+00     0.177827940E-02     0.854308827E+00     0.549262993E-03     0.139937087E+03
     0.300000000E+00     0.316227770E-02     0.933269700E+00     0.110026713E-02     0.126430794E+03
     0.300000000E+00     0.562341330E-02     0.100089833E+01     0.187790145E-02     0.636613599E-03
     0.300000000E+00     0.100000000E-01     0.100074172E+01     0.186934289E-02     0.168254698E-10
