hih1=4.000 Number of points =130
     0.100000000E+00     0.100000000E-04     0.190431317E+00     0.159179152E-05     0.347900756E-01
     0.100000000E+00     0.177828000E-04     0.311702218E+00     0.447715459E-05     0.274654614E+00
     0.100000000E+00     0.316228000E-04     0.439340941E+00     0.110370157E-04     0.182518067E+01
     0.100000000E+00     0.562341000E-04     0.523201516E+00     0.228231532E-04     0.659770954E+01
     0.100000000E+00     0.100000000E-03     0.584972101E+00     0.450240985E-04     0.140408533E+02
     0.100000000E+00     0.177827900E-03     0.643312517E+00     0.889471668E-04     0.237945525E+02
     0.100000000E+00     0.316227800E-03     0.739524599E+00     0.256766971E-03     0.426716456E+02
     0.100000000E+00     0.562341300E-03     0.816468994E+00     0.542527160E-03     0.539534134E+02
     0.100000000E+00     0.100000000E-02     0.908260923E+00     0.115847638E-02     0.525985969E+02
     0.100000000E+00     0.177827940E-02     0.994461470E+00     0.224094361E-02     0.103855901E+02
     0.100000000E+00     0.316227770E-02     0.100032393E+01     0.225914652E-02     0.671750541E-06
     0.100000000E+00     0.562341330E-02     0.100026637E+01     0.224793859E-02     0.247080134E-10
     0.100000000E+00     0.100000000E-01     0.100025297E+01     0.222547119E-02     0.279501112E-10
     0.200000000E+00     0.100000000E-04     0.172391465E+00     0.731720135E-06     0.285726305E-01
     0.200000000E+00     0.177828000E-04     0.284147953E+00     0.206963901E-05     0.227528410E+00
     0.200000000E+00     0.316228000E-04     0.407775469E+00     0.518686115E-05     0.157369020E+01
     0.200000000E+00     0.562341000E-04     0.489953848E+00     0.106986468E-04     0.616330984E+01
     0.200000000E+00     0.100000000E-03     0.548106588E+00     0.206479971E-04     0.137956842E+02
     0.200000000E+00     0.177827900E-03     0.601064766E+00     0.395121933E-04     0.244963407E+02
     0.200000000E+00     0.316227800E-03     0.683620247E+00     0.106572220E-03     0.493570867E+02
     0.200000000E+00     0.562341300E-03     0.745433487E+00     0.213827648E-03     0.713965211E+02
     0.200000000E+00     0.100000000E-02     0.817208413E+00     0.446037698E-03     0.917917603E+02
     0.200000000E+00     0.177827940E-02     0.902787878E+00     0.950677704E-03     0.936845668E+02
     0.200000000E+00     0.316227770E-02     0.989962265E+00     0.193780285E-02     0.314081048E+02
     0.200000000E+00     0.562341330E-02     0.100069778E+01     0.201795709E-02     0.459288640E-06
     0.200000000E+00     0.100000000E-01     0.100059522E+01     0.201000766E-02     0.118656239E-10
     0.300000000E+00     0.100000000E-04     0.161213531E+00     0.427963267E-06     0.250177753E-01
     0.300000000E+00     0.177828000E-04     0.266826530E+00     0.121439669E-05     0.200199978E+00
     0.300000000E+00     0.316228000E-04     0.387613351E+00     0.307957965E-05     0.141254886E+01
     0.300000000E+00     0.562341000E-04     0.469204935E+00     0.638215568E-05     0.581394474E+01
     0.300000000E+00     0.100000000E-03     0.525704648E+00     0.122410953E-04     0.134050441E+02
     0.300000000E+00     0.177827900E-03     0.576224753E+00     0.231681195E-04     0.242892877E+02
     0.300000000E+00     0.316227800E-03     0.652963090E+00     0.606384655E-04     0.515116289E+02
