     1.00000000      0.00390612
     1.23100000      0.00001042
     1.45500000      0.00364765
     1.60000000      0.00577454
     2.00000000      0.01198588
     2.46200000      0.01983627
     2.90900000      0.02813362
     3.20000000      0.03381440
     4.00000000      0.05057510
     4.92300000      0.06915148
     5.81800000      0.08637440
     6.40000000      0.09845952
     8.00000000      0.13542478
