hih1=3.200 Number of points =130
     0.100000000E+00     0.100000000E-04     0.163050410E+00     0.114799259E-05     0.188425090E-01
     0.100000000E+00     0.177828000E-04     0.298974922E+00     0.402829340E-05     0.231137558E+00
     0.100000000E+00     0.316228000E-04     0.450831593E+00     0.117501489E-04     0.215186446E+01
     0.100000000E+00     0.562341000E-04     0.517709849E+00     0.209926093E-04     0.599066968E+01
     0.100000000E+00     0.100000000E-03     0.592104663E+00     0.475334538E-04     0.150083505E+02
     0.100000000E+00     0.177827900E-03     0.662441578E+00     0.107868123E-03     0.274946677E+02
     0.100000000E+00     0.316227800E-03     0.713021257E+00     0.189502172E-03     0.377919471E+02
     0.100000000E+00     0.562341300E-03     0.800435317E+00     0.459243244E-03     0.530054215E+02
     0.100000000E+00     0.100000000E-02     0.907778941E+00     0.114998998E-02     0.540164543E+02
     0.100000000E+00     0.177827940E-02     0.982572384E+00     0.205254696E-02     0.263029785E+02
     0.100000000E+00     0.316227770E-02     0.100028939E+01     0.225174880E-02     0.187665551E-10
     0.100000000E+00     0.562341330E-02     0.100027367E+01     0.223593970E-02     0.280926985E-10
     0.100000000E+00     0.100000000E-01     0.100026235E+01     0.221737902E-02     0.279411856E-10
     0.200000000E+00     0.100000000E-04     0.147857619E+00     0.538056646E-06     0.155179078E-01
     0.200000000E+00     0.177828000E-04     0.272825926E+00     0.189872727E-05     0.192130029E+00
     0.200000000E+00     0.316228000E-04     0.419805322E+00     0.563775245E-05     0.187999322E+01
     0.200000000E+00     0.562341000E-04     0.485462765E+00     0.100513662E-04     0.556215946E+01
     0.200000000E+00     0.100000000E-03     0.555702289E+00     0.222058166E-04     0.148011731E+02
     0.200000000E+00     0.177827900E-03     0.619256251E+00     0.484237770E-04     0.287613073E+02
     0.200000000E+00     0.316227800E-03     0.663003625E+00     0.821001109E-04     0.419311614E+02
     0.200000000E+00     0.562341300E-03     0.734697671E+00     0.187240981E-03     0.673980300E+02
     0.200000000E+00     0.100000000E-02     0.819507310E+00     0.450657010E-03     0.924944697E+02
     0.200000000E+00     0.177827940E-02     0.886676992E+00     0.828516765E-03     0.968899053E+02
     0.200000000E+00     0.316227770E-02     0.990760368E+00     0.192892924E-02     0.327392677E+02
     0.200000000E+00     0.562341330E-02     0.100059946E+01     0.201411430E-02     0.105408764E-08
     0.200000000E+00     0.100000000E-01     0.100059483E+01     0.200750378E-02     0.283179201E-10
     0.300000000E+00     0.100000000E-04     0.138960196E+00     0.328101045E-06     0.137169150E-01
     0.300000000E+00     0.177828000E-04     0.257311903E+00     0.116149881E-05     0.170672366E+00
     0.300000000E+00     0.316228000E-04     0.401093341E+00     0.349180632E-05     0.171267536E+01
     0.300000000E+00     0.562341000E-04     0.466356136E+00     0.624524702E-05     0.525000396E+01
     0.300000000E+00     0.100000000E-03     0.534785970E+00     0.137114620E-04     0.144438264E+02
     0.300000000E+00     0.177827900E-03     0.595439254E+00     0.295029366E-04     0.287468428E+02
     0.300000000E+00     0.316227800E-03     0.636402939E+00     0.492999506E-04     0.429583201E+02
     0.300000000E+00     0.562341300E-03     0.701576294E+00     0.108839412E-03     0.732921646E+02
     0.300000000E+00     0.100000000E-02     0.775579213E+00     0.252017092E-03     0.111290956E+03
     0.300000000E+00     0.177827940E-02     0.833099892E+00     0.455167443E-03     0.132690940E+03
     0.300000000E+00     0.316227770E-02     0.934744284E+00     0.111964682E-02     0.121583434E+03
     0.300000000E+00     0.562341330E-02     0.100095737E+01     0.189359824E-02     0.198046624E-01
     0.300000000E+00     0.100000000E-01     0.100073416E+01     0.187880519E-02     0.601285799E-16
     0.400000000E+00     0.100000000E-04     0.132710442E+00     0.225290484E-06     0.125171346E-01
     0.400000000E+00     0.177828000E-04     0.246326692E+00     0.799265070E-06     0.156266943E+00
     0.400000000E+00     0.316228000E-04     0.387641625E+00     0.242526251E-05     0.159424634E+01
     0.400000000E+00     0.562341000E-04     0.452711231E+00     0.435379702E-05     0.501253011E+01
     0.400000000E+00     0.100000000E-03     0.520033810E+00     0.954156136E-05     0.141211296E+02
     0.400000000E+00     0.177827900E-03     0.578934012E+00     0.204113879E-04     0.284755377E+02
     0.400000000E+00     0.316227800E-03     0.618318763E+00     0.338689258E-04     0.431001861E+02
     0.400000000E+00     0.562341300E-03     0.679910559E+00     0.734052106E-04     0.760683289E+02
     0.400000000E+00     0.100000000E-02     0.747803002E+00     0.165330225E-03     0.122297022E+03
     0.400000000E+00     0.177827940E-02     0.799324957E+00     0.292958718E-03     0.155071113E+03
     0.400000000E+00     0.316227770E-02     0.890847276E+00     0.719870188E-03     0.178115854E+03
     0.400000000E+00     0.562341330E-02     0.989842812E+00     0.168892028E-02     0.670675274E+02
     0.400000000E+00     0.100000000E-01     0.100091464E+01     0.178534299E-02     0.262467405E-03
     0.500000000E+00     0.100000000E-04     0.129108431E+00     0.179232119E-06     0.118502244E-01
     0.500000000E+00     0.177828000E-04     0.239962886E+00     0.636645040E-06     0.148222503E+00
     0.500000000E+00     0.316228000E-04     0.379759889E+00     0.194252233E-05     0.152608472E+01
     0.500000000E+00     0.562341000E-04     0.444740179E+00     0.349608152E-05     0.487020544E+01
     0.500000000E+00     0.100000000E-03     0.511468628E+00     0.765831091E-05     0.139140340E+02
     0.500000000E+00     0.177827900E-03     0.569429494E+00     0.163421644E-04     0.282418232E+02
     0.500000000E+00     0.316227800E-03     0.608006504E+00     0.270327971E-04     0.429949321E+02
     0.500000000E+00     0.562341300E-03     0.667841061E+00     0.580769753E-04     0.771317028E+02
     0.500000000E+00     0.100000000E-02     0.732735174E+00     0.128864286E-03     0.127659490E+03
     0.500000000E+00     0.177827940E-02     0.781210782E+00     0.225668421E-03     0.166706542E+03
     0.500000000E+00     0.316227770E-02     0.866596893E+00     0.547466918E-03     0.208879962E+03
     0.500000000E+00     0.562341330E-02     0.966922570E+00     0.133930538E-02     0.145480587E+03
     0.500000000E+00     0.100000000E-01     0.100097956E+01     0.174147232E-02     0.650990746E+00
     0.600000000E+00     0.100000000E-04     0.125672593E+00     0.141647618E-06     0.112308444E-01
     0.600000000E+00     0.177828000E-04     0.233870612E+00     0.503733396E-06     0.140727556E+00
     0.600000000E+00     0.316228000E-04     0.372147567E+00     0.154530009E-05     0.146129784E+01
     0.600000000E+00     0.562341000E-04     0.437053802E+00     0.278877608E-05     0.473122723E+01
     0.600000000E+00     0.100000000E-03     0.503239178E+00     0.610880609E-05     0.137043160E+02
     0.600000000E+00     0.177827900E-03     0.560338468E+00     0.130128494E-04     0.279757797E+02
     0.600000000E+00     0.316227800E-03     0.598197676E+00     0.214765738E-04     0.427863381E+02
     0.600000000E+00     0.562341300E-03     0.656529459E+00     0.458281500E-04     0.777917108E+02
     0.600000000E+00     0.100000000E-02     0.718892323E+00     0.100411217E-03     0.132042587E+03
     0.600000000E+00     0.177827940E-02     0.764754967E+00     0.173959653E-03     0.176851615E+03
     0.600000000E+00     0.316227770E-02     0.844533775E+00     0.416268501E-03     0.236986605E+03
     0.600000000E+00     0.562341330E-02     0.941091725E+00     0.101482989E-02     0.213499598E+03
     0.600000000E+00     0.100000000E-01     0.996951098E+00     0.166055735E-02     0.489123896E+02
     0.700000000E+00     0.100000000E-04     0.122746923E+00     0.112812902E-06     0.107162996E-01
     0.700000000E+00     0.177828000E-04     0.228665904E+00     0.401610896E-06     0.134483152E+00
     0.700000000E+00     0.316228000E-04     0.365589280E+00     0.123786635E-05     0.140637209E+01
     0.700000000E+00     0.562341000E-04     0.430439295E+00     0.223969838E-05     0.461054878E+01
     0.700000000E+00     0.100000000E-03     0.496177734E+00     0.490764709E-05     0.135170581E+02
     0.700000000E+00     0.177827900E-03     0.552562761E+00     0.104438816E-04     0.277200596E+02
     0.700000000E+00     0.316227800E-03     0.589841891E+00     0.172130682E-04     0.425351058E+02
     0.700000000E+00     0.562341300E-03     0.647004188E+00     0.365707817E-04     0.780943134E+02
     0.700000000E+00     0.100000000E-02     0.707437531E+00     0.794205836E-04     0.135182277E+03
     0.700000000E+00     0.177827940E-02     0.751287769E+00     0.136465347E-03     0.184705952E+03
     0.700000000E+00     0.316227770E-02     0.826579298E+00     0.322723829E-03     0.259981481E+03
     0.700000000E+00     0.562341330E-02     0.918234323E+00     0.798589666E-03     0.270542228E+03
     0.700000000E+00     0.100000000E-01     0.982836413E+00     0.142713124E-02     0.147154579E+03
     0.800000000E+00     0.100000000E-04     0.120566061E+00     0.911680986E-07     0.103403175E-01
     0.800000000E+00     0.177828000E-04     0.224775482E+00     0.324873022E-06     0.129908186E+00
     0.800000000E+00     0.316228000E-04     0.360652180E+00     0.100513086E-05     0.136554846E+01
